CustomerID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,avg_order_value,clv,customer_segment,coupon_recommendation
12676.0,99.0,45,3162.7,2.0,3,4,9.0,70.28222222222222,313107.3,中高价值,中等代金券
12678.0,1.0,165,10815.2,1.0,5,5,11.0,65.54666666666667,10815.2,中高价值,中等代金券
12679.0,143.0,48,1922.0,4.0,3,4,11.0,40.041666666666664,274846.0,中高价值,中等代金券
12680.0,148.0,53,1941.2,4.0,3,4,11.0,36.62641509433962,287297.6,中高价值,中等代金券
12681.0,2.0,638,20115.6,1.0,5,5,11.0,31.529153605015672,40231.2,中高价值,中等代金券
12682.0,13.0,525,19688.3,1.0,5,5,11.0,37.50152380952381,255947.9,中高价值,中等代金券
12683.0,13.0,344,9353.9,1.0,5,5,11.0,27.19156976744186,121600.7,中高价值,中等代金券
12684.0,99.0,105,2662.8,2.0,4,4,10.0,25.360000000000003,263617.2,中高价值,中等代金券
12685.0,103.0,157,4821.5,3.0,5,5,13.0,30.71019108280255,496614.5,高价值,大额代金券
12686.0,20.0,7,228.1,1.0,1,1,3.0,32.58571428571428,4561.999999999999,低价值,无代金券
12688.0,188.0,171,7053.3,4.0,5,5,14.0,41.247368421052634,1326020.4000000001,高价值,大额代金券
12689.0,100.0,72,2053.4,2.0,4,4,10.0,28.519444444444446,205340.0,中高价值,中等代金券
12690.0,280.0,16,884.3,5.0,2,2,9.0,55.26875,247604.0,中高价值,中等代金券
12691.0,5.0,32,1611.5,1.0,3,3,7.0,50.359375,8057.5,中低价值,小额代金券
12693.0,201.0,39,2121.7,4.0,3,4,11.0,54.4025641025641,426461.69999999995,中高价值,中等代金券
12694.0,145.0,37,1443.6,4.0,3,3,10.0,39.016216216216215,209322.0,中高价值,中等代金券
12695.0,141.0,27,1292.1,4.0,2,3,9.0,47.855555555555554,182186.09999999998,中高价值,中等代金券
12697.0,103.0,41,2061.3,3.0,3,4,10.0,50.275609756097566,212313.90000000002,中高价值,中等代金券
12700.0,140.0,268,7021.3,4.0,5,5,14.0,26.198880597014927,982982.0,高价值,大额代金券
12701.0,154.0,53,1638.1,4.0,3,3,10.0,30.90754716981132,252267.4,中高价值,中等代金券
12702.0,94.0,12,653.0,2.0,1,2,5.0,54.416666666666664,61382.0,低价值,无代金券
12703.0,145.0,21,554.0,4.0,2,2,8.0,26.38095238095238,80330.0,中低价值,小额代金券
12704.0,97.0,88,5657.0,2.0,4,5,11.0,64.2840909090909,548729.0,中高价值,中等代金券
12705.0,5.0,334,9555.8,1.0,5,5,11.0,28.61017964071856,47779.0,中高价值,中等代金券
12707.0,366.0,33,1068.1,5.0,3,3,11.0,32.36666666666667,390924.6,中高价值,中等代金券
12708.0,16.0,157,6776.8,1.0,5,5,11.0,43.16433121019109,108428.8,中高价值,中等代金券
12709.0,5.0,208,6914.1,1.0,5,5,11.0,33.24086538461539,34570.50000000001,中高价值,中等代金券
12710.0,171.0,77,2093.2,4.0,4,4,12.0,27.184415584415582,357937.19999999995,高价值,大额代金券
12712.0,13.0,133,8485.3,1.0,5,5,11.0,63.799248120300746,110308.9,中高价值,中等代金券
12713.0,378.0,38,951.3,5.0,3,3,11.0,25.03421052631579,359591.39999999997,中高价值,中等代金券
12714.0,84.0,259,6195.0,2.0,5,5,12.0,23.91891891891892,520380.0,高价值,大额代金券
12715.0,181.0,21,714.4,4.0,2,2,8.0,34.01904761904762,129306.4,中低价值,小额代金券
12716.0,208.0,69,1839.4,4.0,4,4,12.0,26.657971014492755,382595.2,高价值,大额代金券
12717.0,226.0,55,2568.5,4.0,3,4,11.0,46.7,580481.0,中高价值,中等代金券
12718.0,146.0,19,517.2,4.0,2,2,8.0,27.22105263157895,75511.20000000001,中低价值,小额代金券
12719.0,140.0,39,1421.5,4.0,3,3,10.0,36.44871794871795,199010.0,中高价值,中等代金券
12720.0,5.0,354,9563.6,1.0,5,5,11.0,27.01581920903955,47818.0,中高价值,中等代金券
12721.0,2.0,161,4942.3,1.0,5,5,11.0,30.697515527950312,9884.6,中高价值,中等代金券
12722.0,160.0,53,1918.7,4.0,3,4,11.0,36.20188679245283,306992.0,中高价值,中等代金券
12723.0,92.0,69,2209.6,2.0,4,4,10.0,32.0231884057971,203283.19999999998,中高价值,中等代金券
12724.0,156.0,53,1972.2,4.0,3,4,11.0,37.21132075471698,307663.19999999995,中高价值,中等代金券
12725.0,20.0,24,985.0,1.0,2,3,6.0,41.041666666666664,19700.0,中低价值,小额代金券
12726.0,5.0,124,2612.3,1.0,5,4,10.0,21.06693548387097,13061.5,中高价值,中等代金券
12727.0,85.0,139,4471.8,2.0,5,5,12.0,32.17122302158273,380103.0,高价值,大额代金券
12728.0,146.0,46,2147.9,4.0,3,4,11.0,46.69347826086957,313593.4,中高价值,中等代金券
12729.0,188.0,26,962.4,4.0,2,3,9.0,37.01538461538461,180931.19999999998,中高价值,中等代金券
12731.0,12.0,274,9168.5,1.0,5,5,11.0,33.46167883211679,110022.0,中高价值,中等代金券
12732.0,255.0,12,422.7,5.0,1,2,8.0,35.225,107788.50000000001,中低价值,小额代金券
12733.0,309.0,22,742.0,5.0,2,2,9.0,33.72727272727273,229278.0,中高价值,中等代金券
12734.0,0.0,4,47.4,1.0,1,1,3.0,11.85,0.0,低价值,无代金券
12735.0,390.0,43,2329.0,5.0,3,4,12.0,54.16279069767442,908310.0,高价值,大额代金券
12736.0,407.0,4,223.2,5.0,1,1,7.0,55.8,90842.4,中低价值,小额代金券
12738.0,19.0,11,434.5,1.0,1,2,4.0,39.5,8255.5,低价值,无代金券
12739.0,153.0,38,1523.2,4.0,3,3,10.0,40.08421052631579,233049.6,中高价值,中等代金券
12740.0,138.0,27,560.0,3.0,2,2,7.0,20.74074074074074,77280.0,中低价值,小额代金券
12743.0,209.0,134,4071.7,4.0,5,5,14.0,30.385820895522386,850985.2999999999,高价值,大额代金券
12744.0,126.0,222,129499.9,3.0,5,5,13.0,583.3328828828828,16316987.399999997,高价值,大额代金券
12747.0,10.0,103,4498.9,1.0,4,5,10.0,43.67864077669903,44989.0,中高价值,中等代金券
12748.0,0.0,4596,122056.0,1.0,5,5,11.0,26.557006092254134,0.0,中高价值,中等代金券
12749.0,97.0,199,9949.9,2.0,5,5,12.0,49.99949748743718,965140.2999999999,高价值,大额代金券
12750.0,204.0,15,693.0,4.0,2,2,8.0,46.2,141372.0,中低价值,小额代金券
12752.0,156.0,53,1215.9,4.0,3,3,10.0,22.941509433962267,189680.40000000002,中高价值,中等代金券
12753.0,20.0,197,4604.6,1.0,5,5,11.0,23.373604060913706,92092.0,中高价值,中等代金券
12754.0,310.0,63,708.8,5.0,4,2,11.0,11.25079365079365,219728.0,中高价值,中等代金券
12755.0,13.0,4,201.0,1.0,1,1,3.0,50.25,2613.0,低价值,无代金券
12756.0,161.0,4,29.7,4.0,1,1,6.0,7.425,4781.7,中低价值,小额代金券
12757.0,90.0,371,44195.9,2.0,5,5,12.0,119.12641509433962,3977631.0,高价值,大额代金券
12758.0,191.0,97,1649.6,4.0,4,3,11.0,17.00618556701031,315073.6,中高价值,中等代金券
12759.0,127.0,95,3054.7,3.0,4,4,11.0,32.15473684210526,387946.8999999999,中高价值,中等代金券
12762.0,100.0,69,1887.9,2.0,4,4,10.0,27.360869565217392,188790.0,中高价值,中等代金券
12763.0,17.0,18,318.9,1.0,2,1,4.0,17.716666666666665,5421.299999999999,低价值,无代金券
12764.0,391.0,45,2424.4,5.0,3,4,12.0,53.87555555555556,947940.4,高价值,大额代金券
12766.0,14.0,310,9519.5,1.0,5,5,11.0,30.70806451612903,133273.0,中高价值,中等代金券
12769.0,313.0,32,1426.0,5.0,3,3,11.0,44.5625,446338.0,中高价值,中等代金券
12770.0,286.0,12,315.0,5.0,1,1,7.0,26.25,90090.0,中低价值,小额代金券
12772.0,134.0,55,2035.4,3.0,3,4,10.0,37.00727272727273,272743.60000000003,中高价值,中等代金券
12775.0,92.0,66,2561.2,2.0,4,4,10.0,38.806060606060605,235630.4,中高价值,中等代金券
12778.0,94.0,50,1754.7,2.0,3,3,8.0,35.094,164941.80000000002,中低价值,小额代金券
12779.0,20.0,149,5445.0,1.0,5,5,11.0,36.54362416107382,108899.99999999999,中高价值,中等代金券
12781.0,138.0,25,782.7,3.0,2,2,7.0,31.308000000000003,108012.6,中低价值,小额代金券
12782.0,5.0,103,3919.6,1.0,4,5,10.0,38.054368932038834,19598.0,中高价值,中等代金券
12783.0,107.0,84,10272.0,3.0,4,5,12.0,122.28571428571429,1099104.0,高价值,大额代金券
12784.0,84.0,59,1652.9,2.0,4,3,9.0,28.015254237288136,138843.6,中高价值,中等代金券
12785.0,12.0,14,676.0,1.0,1,2,4.0,48.285714285714285,8112.0,低价值,无代金券
12787.0,84.0,20,799.6,2.0,2,2,6.0,39.980000000000004,67166.40000000001,中低价值,小额代金券
12789.0,140.0,4,918.5,4.0,1,2,7.0,229.625,128590.0,中低价值,小额代金券
12790.0,267.0,21,829.2,5.0,2,2,9.0,39.48571428571429,221396.40000000002,中高价值,中等代金券
12791.0,21.0,2,168.5,1.0,1,1,3.0,84.25,3538.5,低价值,无代金券
12792.0,359.0,25,877.4,5.0,2,2,9.0,35.096,314986.6,中高价值,中等代金券
12793.0,20.0,24,938.4,1.0,2,3,6.0,39.1,18768.0,中低价值,小额代金券
12794.0,128.0,45,934.7,3.0,3,3,9.0,20.77111111111111,119641.6,中高价值,中等代金券
12795.0,93.0,14,1077.3,2.0,1,3,6.0,76.95,100188.9,中低价值,小额代金券
12797.0,13.0,13,668.7,1.0,1,2,4.0,51.43846153846154,8693.1,低价值,无代金券
12798.0,85.0,8,83.8,2.0,1,1,4.0,10.475,7123.0,低价值,无代金券
12802.0,261.0,25,630.0,5.0,2,2,9.0,25.2,164430.0,中高价值,中等代金券
12808.0,16.0,28,1132.9,1.0,2,3,6.0,40.46071428571429,18126.4,中低价值,小额代金券
12809.0,252.0,25,1102.3,5.0,2,3,10.0,44.092,277779.6,中高价值,中等代金券
12811.0,359.0,31,1278.0,5.0,3,3,11.0,41.225806451612904,458802.0,中高价值,中等代金券
12812.0,119.0,15,310.3,3.0,2,1,6.0,20.686666666666667,36925.700000000004,中低价值,小额代金券
12814.0,176.0,2,417.9,4.0,1,2,7.0,208.95,73550.4,中低价值,小额代金券
12815.0,222.0,47,2538.7,4.0,3,4,11.0,54.01489361702127,563591.3999999999,中高价值,中等代金券
12816.0,170.0,29,2561.5,4.0,2,4,10.0,88.32758620689656,435455.0,中高价值,中等代金券
12817.0,385.0,4,482.9,5.0,1,2,8.0,120.725,185916.5,中低价值,小额代金券
12818.0,365.0,14,945.7,5.0,1,3,9.0,67.55,345180.5,中高价值,中等代金券
12820.0,119.0,59,1123.8,3.0,4,3,10.0,19.047457627118643,133732.19999999998,中高价值,中等代金券
12821.0,289.0,6,149.9,5.0,1,1,7.0,24.983333333333334,43321.1,中低价值,小额代金券
12822.0,145.0,46,1238.6,4.0,3,3,10.0,26.926086956521736,179597.0,中高价值,中等代金券
12823.0,149.0,5,382.5,4.0,1,1,6.0,76.5,56992.5,中低价值,小额代金券
12824.0,134.0,25,633.9,3.0,2,2,7.0,25.355999999999998,84942.59999999999,中低价值,小额代金券
12826.0,13.0,91,1754.2,1.0,4,3,8.0,19.276923076923076,22804.6,中低价值,小额代金券
12827.0,107.0,25,717.0,3.0,2,2,7.0,28.68,76719.0,中低价值,小额代金券
12828.0,140.0,56,1730.4,4.0,3,3,10.0,30.900000000000002,242256.0,中高价值,中等代金券
12829.0,8.0,11,1140.5,1.0,1,3,5.0,103.68181818181819,9124.0,低价值,无代金券
12830.0,112.0,38,412.8,3.0,3,2,8.0,10.863157894736842,46233.6,中低价值,小额代金券
12831.0,365.0,9,276.0,5.0,1,1,7.0,30.666666666666668,100740.0,中低价值,小额代金券
12832.0,107.0,27,790.8,3.0,2,2,7.0,29.288888888888888,84615.59999999999,中低价值,小额代金券
12833.0,220.0,24,1305.9,4.0,2,3,9.0,54.4125,287298.0,中高价值,中等代金券
12834.0,385.0,18,880.9,5.0,2,2,9.0,48.93888888888889,339146.5,中高价值,中等代金券
12836.0,134.0,175,7503.7,3.0,5,5,13.0,42.87828571428572,1005495.8,高价值,大额代金券
12837.0,248.0,12,809.5,5.0,1,2,8.0,67.45833333333333,200756.0,中低价值,小额代金券
12838.0,21.0,123,2853.3,1.0,5,4,10.0,23.197560975609758,59919.3,中高价值,中等代金券
12839.0,5.0,314,6029.5,1.0,5,5,11.0,19.202229299363058,30147.5,中高价值,中等代金券
12840.0,218.0,113,2300.1,4.0,4,4,12.0,20.354867256637167,501421.8,高价值,大额代金券
12841.0,17.0,420,10059.7,1.0,5,5,11.0,23.951666666666668,171014.90000000002,中高价值,中等代金券
12842.0,145.0,34,1472.3,4.0,3,3,10.0,43.30294117647059,213483.5,中高价值,中等代金券
12843.0,140.0,103,3618.6,4.0,4,5,13.0,35.13203883495146,506604.00000000006,高价值,大额代金券
12844.0,104.0,52,1368.2,3.0,3,3,9.0,26.31153846153846,142292.80000000002,中高价值,中等代金券
12845.0,365.0,27,753.4,5.0,2,2,9.0,27.9037037037037,274991.0,中高价值,中等代金券
12847.0,97.0,91,1218.7,2.0,4,3,9.0,13.392307692307693,118213.90000000001,中高价值,中等代金券
12849.0,106.0,51,1476.2,3.0,3,3,9.0,28.945098039215686,156477.2,中高价值,中等代金券
12851.0,171.0,50,973.3,4.0,3,3,10.0,19.465999999999998,166434.29999999996,中高价值,中等代金券
12852.0,369.0,17,620.5,5.0,2,2,9.0,36.5,228964.5,中高价值,中等代金券
12853.0,209.0,78,3315.4,4.0,4,4,12.0,42.50512820512821,692918.6,高价值,大额代金券
12854.0,153.0,110,3052.1,4.0,4,4,12.0,27.746363636363636,466971.3,高价值,大额代金券
12855.0,20.0,3,46.5,1.0,1,1,3.0,15.5,930.0,低价值,无代金券
12856.0,93.0,314,7986.3,2.0,5,5,12.0,25.43407643312102,742725.9,高价值,大额代金券
12857.0,286.0,46,1905.5,5.0,3,4,12.0,41.42391304347826,544972.9999999999,高价值,大额代金券
12863.0,127.0,5,168.7,3.0,1,1,5.0,33.739999999999995,21424.899999999998,低价值,无代金券
12864.0,213.0,3,19.700000000000003,4.0,1,1,6.0,6.566666666666667,4196.1,中低价值,小额代金券
12865.0,102.0,95,2963.2,2.0,4,4,10.0,31.19157894736842,302246.39999999997,中高价值,中等代金券
12866.0,386.0,26,1148.1,5.0,2,3,10.0,44.1576923076923,443166.6,中高价值,中等代金券
12867.0,8.0,538,7162.6,1.0,5,5,11.0,13.313382899628253,57300.8,中高价值,中等代金券
12868.0,21.0,107,2794.5,1.0,4,4,9.0,26.11682242990654,58684.5,中高价值,中等代金券
12871.0,159.0,11,232.2,4.0,1,1,6.0,21.10909090909091,36919.799999999996,中低价值,小额代金券
12872.0,13.0,66,1647.1,1.0,4,3,8.0,24.956060606060603,21412.3,中低价值,小额代金券
12873.0,385.0,4,161.5,5.0,1,1,7.0,40.375,62177.5,中低价值,小额代金券
12875.0,20.0,2,3.4,1.0,1,1,3.0,1.7,68.0,低价值,无代金券
12876.0,133.0,85,1916.3,3.0,4,4,11.0,22.54470588235294,254867.9,中高价值,中等代金券
12877.0,6.0,154,2924.3,1.0,5,4,10.0,18.98896103896104,17545.800000000003,中高价值,中等代金券
12878.0,311.0,47,955.3,5.0,3,3,11.0,20.325531914893617,297098.3,中高价值,中等代金券
12879.0,119.0,10,183.2,3.0,1,1,5.0,18.32,21800.8,低价值,无代金券
12881.0,378.0,7,2308.0,5.0,1,4,10.0,329.7142857142857,872424.0,中高价值,中等代金券
12882.0,84.0,13,836.9,2.0,1,2,5.0,64.37692307692308,70299.59999999999,低价值,无代金券
12883.0,99.0,42,2489.3,2.0,3,4,9.0,59.269047619047626,246440.7,中高价值,中等代金券
12884.0,173.0,7,1118.9,4.0,1,3,8.0,159.84285714285716,193569.7,中低价值,小额代金券
12885.0,138.0,71,2551.1,3.0,4,4,11.0,35.930985915492954,352051.8,中高价值,中等代金券
12886.0,143.0,82,3050.9,4.0,4,4,12.0,37.206097560975614,436278.70000000007,高价值,大额代金券
12888.0,289.0,5,294.8,5.0,1,1,7.0,58.96,85197.2,中低价值,小额代金券
12890.0,99.0,82,1486.6,2.0,4,3,9.0,18.129268292682926,147173.4,中高价值,中等代金券
12891.0,260.0,3,11.0,5.0,1,1,7.0,3.6666666666666665,2860.0,中低价值,小额代金券
12893.0,105.0,34,751.7,3.0,3,2,8.0,22.108823529411765,78928.5,中低价值,小额代金券
12895.0,117.0,22,709.0,3.0,2,2,7.0,32.22727272727273,82953.0,中低价值,小额代金券
12897.0,279.0,4,108.0,5.0,1,1,7.0,27.0,30132.0,中低价值,小额代金券
12901.0,85.0,116,1701.0,2.0,4,3,9.0,14.663793103448276,144585.0,中高价值,中等代金券
12902.0,367.0,10,561.9,5.0,1,2,8.0,56.19,206217.3,中低价值,小额代金券
12904.0,93.0,72,2221.2,2.0,4,4,10.0,30.849999999999998,206571.59999999998,中高价值,中等代金券
12906.0,86.0,63,1607.7,2.0,4,3,9.0,25.51904761904762,138262.2,中高价值,中等代金券
12908.0,251.0,2,12.5,5.0,1,1,7.0,6.25,3137.5,中低价值,小额代金券
12909.0,114.0,91,6155.2,3.0,4,5,12.0,67.63956043956044,701692.7999999999,高价值,大额代金券
12910.0,98.0,75,1569.6,2.0,4,3,9.0,20.927999999999997,153820.8,中高价值,中等代金券
12912.0,89.0,24,652.6,2.0,2,2,6.0,27.191666666666666,58081.4,中低价值,小额代金券
12913.0,16.0,50,1462.4,1.0,3,3,7.0,29.248,23398.4,中低价值,小额代金券
12915.0,20.0,22,1493.5,1.0,2,3,6.0,67.88636363636364,29870.0,中低价值,小额代金券
12916.0,213.0,107,4415.5,4.0,4,5,13.0,41.26635514018692,940501.5,高价值,大额代金券
12917.0,204.0,2,99.0,4.0,1,1,6.0,49.5,20196.0,中低价值,小额代金券
12919.0,92.0,50,1302.2,2.0,3,3,8.0,26.044,119802.40000000001,中低价值,小额代金券
12920.0,92.0,28,1075.5,2.0,2,3,7.0,38.410714285714285,98946.0,中低价值,小额代金券
12921.0,14.0,720,16849.4,1.0,5,5,11.0,23.401944444444446,235891.60000000003,中高价值,中等代金券
12922.0,236.0,28,455.8,5.0,2,2,9.0,16.27857142857143,107568.8,中高价值,中等代金券
12923.0,139.0,29,851.6,4.0,2,2,8.0,29.36551724137931,118372.40000000001,中低价值,小额代金券
12924.0,173.0,30,956.5,4.0,3,3,10.0,31.883333333333333,165474.5,中高价值,中等代金券
12925.0,149.0,45,1039.6,4.0,3,3,10.0,23.10222222222222,154900.4,中高价值,中等代金券
12928.0,7.0,84,1631.8,1.0,4,3,8.0,19.426190476190477,11422.600000000002,中低价值,小额代金券
12929.0,386.0,8,569.5,5.0,1,2,8.0,71.1875,219827.0,中低价值,小额代金券
12930.0,153.0,25,748.7,4.0,2,2,8.0,29.948,114551.1,中低价值,小额代金券
12931.0,4.0,82,1395.4,1.0,4,3,8.0,17.01707317073171,5581.6,中低价值,小额代金券
12933.0,99.0,106,2805.8,2.0,4,4,10.0,26.46981132075472,277774.2,中高价值,中等代金券
12935.0,102.0,129,2621.7,2.0,5,4,11.0,20.323255813953487,267413.39999999997,中高价值,中等代金券
12936.0,92.0,62,1260.6,2.0,4,3,9.0,20.33225806451613,115975.2,中高价值,中等代金券
12937.0,90.0,120,2846.0,2.0,4,4,10.0,23.716666666666665,256140.0,中高价值,中等代金券
12938.0,100.0,9,114.4,2.0,1,1,4.0,12.711111111111112,11440.0,低价值,无代金券
12939.0,139.0,47,1129.6,4.0,3,3,10.0,24.034042553191487,157014.4,中高价值,中等代金券
12940.0,129.0,99,3782.5,3.0,4,5,12.0,38.207070707070706,487942.5,高价值,大额代金券
12942.0,13.0,75,3103.4,1.0,4,4,9.0,41.37866666666667,40344.200000000004,中高价值,中等代金券
12944.0,2.0,30,956.6,1.0,3,3,7.0,31.886666666666667,1913.2,中低价值,小额代金券
12945.0,363.0,23,1138.5,5.0,2,3,10.0,49.5,413275.5,中高价值,中等代金券
12947.0,21.0,97,3172.2,1.0,4,4,9.0,32.703092783505156,66616.20000000001,中高价值,中等代金券
12948.0,92.0,116,3402.0,2.0,4,4,10.0,29.32758620689655,312984.0,中高价值,中等代金券
12949.0,105.0,215,6189.1,3.0,5,5,13.0,28.78651162790698,649855.5,高价值,大额代金券
12950.0,99.0,23,319.5,2.0,2,1,5.0,13.891304347826088,31630.5,低价值,无代金券
12951.0,248.0,63,1893.8,5.0,4,4,13.0,30.06031746031746,469662.39999999997,高价值,大额代金券
12952.0,118.0,79,3209.5,3.0,4,4,11.0,40.62658227848101,378721.0,中高价值,中等代金券
12953.0,84.0,17,1130.0,2.0,2,3,7.0,66.47058823529412,94920.0,中低价值,小额代金券
12955.0,92.0,180,3041.9,2.0,5,4,11.0,16.899444444444445,279854.8,中高价值,中等代金券
12956.0,381.0,19,829.4,5.0,2,2,9.0,43.652631578947364,316001.39999999997,中高价值,中等代金券
12957.0,84.0,238,6705.8,2.0,5,5,12.0,28.17563025210084,563287.2000000001,高价值,大额代金券
12962.0,188.0,16,477.7,4.0,2,2,8.0,29.85625,89807.59999999999,中低价值,小额代金券
12963.0,13.0,95,3130.1,1.0,4,4,9.0,32.94842105263158,40691.3,中高价值,中等代金券
12965.0,164.0,109,3993.6,4.0,4,5,13.0,36.638532110091745,654950.4,高价值,大额代金券
12966.0,84.0,10,342.3,2.0,1,1,4.0,34.230000000000004,28753.200000000004,低价值,无代金券
12967.0,5.0,19,1230.5,1.0,2,3,6.0,64.76315789473684,6152.499999999999,中低价值,小额代金券
12968.0,187.0,5,164.5,4.0,1,1,6.0,32.9,30761.5,中低价值,小额代金券
12970.0,385.0,151,3066.5,5.0,5,4,14.0,20.307947019867548,1180602.4999999998,高价值,大额代金券
12971.0,1.0,305,7046.5,1.0,5,5,11.0,23.10327868852459,7046.5,中高价值,中等代金券
12974.0,272.0,8,616.0,5.0,1,2,8.0,77.0,167552.0,中低价值,小额代金券
12976.0,296.0,22,337.6,5.0,2,1,8.0,15.345454545454546,99929.6,中低价值,小额代金券
12977.0,231.0,9,380.7,5.0,1,1,7.0,42.3,87941.7,中低价值,小额代金券
12980.0,6.0,20,3180.9,1.0,2,4,7.0,159.04500000000002,19085.4,中低价值,小额代金券
